time,event,amount
2024-04-25T22:27:38,Profit,$820.00
2024-04-25T22:27:38,Strategy,$97230.00
2024-04-25T22:27:38,Account,$347230.00
2024-04-26T00:04:50,Loss,$-50.00
2024-04-26T00:04:50,Strategy,$97180.00
2024-04-26T00:04:50,Account,$347180.00
2024-04-26T01:16:58,Profit,$200.00
2024-04-26T01:16:58,Strategy,$97380.00
2024-04-26T01:16:58,Account,$347380.00
2024-04-26T02:11:08,Loss,$-925.00
2024-04-26T02:11:08,Strategy,$96455.00
2024-04-26T02:11:08,Account,$346455.00
2024-04-26T04:55:10,Loss,$-225.00
2024-04-26T04:55:10,Strategy,$96230.00
2024-04-26T04:55:10,Account,$346230.00
2024-04-26T10:53:58,Profit,$440.00
2024-04-26T10:53:58,Strategy,$96670.00
2024-04-26T10:53:58,Account,$348410.00
2024-04-26T11:12:35,Profit,$720.00
2024-04-26T11:12:35,Strategy,$97390.00
2024-04-26T11:12:35,Account,$349580.00
2024-04-26T11:12:44,Profit,$1665.00
2024-04-26T11:12:44,Strategy,$99055.00
2024-04-26T11:12:44,Account,$349055.00
2024-04-26T14:12:35,Loss,$-725.00
2024-04-26T14:12:35,Strategy,$98330.00
2024-04-26T14:12:35,Account,$348330.00
2024-04-26T14:29:01,Profit,$440.00
2024-04-26T14:29:01,Strategy,$98770.00
2024-04-26T14:29:01,Account,$350490.00
2024-04-26T14:29:01,Profit,$820.00
2024-04-26T14:29:01,Strategy,$99590.00
2024-04-26T14:29:01,Account,$349590.00
2024-04-26T14:30:20,Profit,$150.00
2024-04-26T14:30:20,Strategy,$99740.00
2024-04-26T14:30:20,Account,$349740.00
2024-04-26T14:33:29,Profit,$440.00
2024-04-26T14:33:29,Strategy,$100180.00
2024-04-26T14:33:29,Account,$351840.00
2024-04-26T14:33:29,Profit,$1660.00
2024-04-26T14:33:29,Strategy,$101840.00
2024-04-26T14:33:29,Account,$351840.00
2024-04-26T14:34:34,Loss,$-1175.00
2024-04-26T14:34:34,Strategy,$100665.00
2024-04-26T14:34:34,Account,$350665.00
2024-04-26T14:35:16,Profit,$440.00
2024-04-26T14:35:16,Strategy,$101105.00
2024-04-26T14:35:16,Account,$352985.00
2024-04-26T14:35:19,Profit,$940.00
2024-04-26T14:35:19,Strategy,$102045.00
2024-04-26T14:35:19,Account,$352045.00
2024-04-26T14:48:35,Profit,$440.00
2024-04-26T14:48:35,Strategy,$102485.00
2024-04-26T14:48:35,Account,$354225.00
2024-04-26T14:48:41,Profit,$1300.00
2024-04-26T14:48:41,Strategy,$103785.00
2024-04-26T14:48:41,Account,$353785.00
2024-04-26T15:28:32,Profit,$440.00
2024-04-26T15:28:32,Strategy,$104225.00
2024-04-26T15:28:32,Account,$355945.00
2024-04-26T15:28:39,Profit,$1580.00
2024-04-26T15:28:39,Strategy,$105805.00
2024-04-26T15:28:39,Account,$355805.00
2024-04-26T15:33:37,Loss,$-2000.00
2024-04-26T15:33:37,Strategy,$103805.00
2024-04-26T15:33:37,Account,$353805.00
2024-04-26T15:38:21,Loss,$-1250.00
2024-04-26T15:38:21,Strategy,$102555.00
2024-04-26T15:38:21,Account,$352555.00
2024-04-26T15:47:39,Loss,$-1875.00
2024-04-26T15:47:39,Strategy,$100680.00
2024-04-26T15:47:39,Account,$350680.00
2024-04-26T16:03:41,Loss,$-1225.00
2024-04-26T16:03:41,Strategy,$99455.00
2024-04-26T16:03:41,Account,$349455.00
2024-04-26T16:29:58,Profit,$440.00
2024-04-26T16:29:58,Strategy,$99895.00
2024-04-26T16:29:58,Account,$351495.00
2024-04-26T16:30:51,Profit,$1860.00
2024-04-26T16:30:51,Strategy,$101755.00
2024-04-26T16:30:51,Account,$351755.00
2024-04-26T16:53:10,Loss,$-425.00
2024-04-26T16:53:10,Strategy,$101330.00
2024-04-26T16:53:10,Account,$351330.00
2024-04-26T17:39:46,Loss,$-850.00
2024-04-26T17:39:46,Strategy,$100480.00
2024-04-26T17:39:46,Account,$350480.00
2024-04-26T20:57:53,Loss,$-2200.00
2024-04-26T20:57:53,Strategy,$98280.00
2024-04-26T20:57:53,Account,$348280.00
2024-04-26T21:57:06,Profit,$425.00
2024-04-26T21:57:06,Strategy,$98705.00
2024-04-26T21:57:06,Account,$348705.00
2024-04-29T11:55:34,Profit,$440.00
2024-04-29T11:55:34,Strategy,$99145.00
2024-04-29T11:55:34,Account,$350905.00
2024-04-29T12:00:07,Profit,$1620.00
2024-04-29T12:00:07,Strategy,$100765.00
2024-04-29T12:00:07,Account,$350765.00
2024-04-29T13:25:15,Loss,$-925.00
2024-04-29T13:25:15,Strategy,$99840.00
2024-04-29T13:25:15,Account,$349840.00
2024-04-29T15:31:28,Loss,$-1325.00
2024-04-29T15:31:28,Strategy,$98515.00
2024-04-29T15:31:28,Account,$348515.00
2024-04-29T15:54:36,Profit,$850.00
2024-04-29T15:54:36,Strategy,$99365.00
2024-04-29T15:54:36,Account,$349365.00
2024-04-29T16:48:36,Loss,$-550.00
2024-04-29T16:48:36,Strategy,$98815.00
2024-04-29T16:48:36,Account,$348815.00
2024-04-29T17:05:34,Profit,$800.00
2024-04-29T17:05:34,Strategy,$99615.00
2024-04-29T17:05:34,Account,$349615.00
2024-04-29T17:26:03,Loss,$-1450.00
2024-04-29T17:26:03,Strategy,$98165.00
2024-04-29T17:26:03,Account,$348165.00
2024-04-29T17:54:31,Loss,$-1275.00
2024-04-29T17:54:31,Strategy,$96890.00
2024-04-29T17:54:31,Account,$346890.00
2024-04-29T19:06:40,Profit,$325.00
2024-04-29T19:06:40,Strategy,$97215.00
2024-04-29T19:06:40,Account,$347215.00
2024-04-30T02:03:57,Profit,$675.00
2024-04-30T02:03:57,Strategy,$97890.00
2024-04-30T02:03:57,Account,$347890.00
2024-04-30T07:37:02,Profit,$440.00
2024-04-30T07:37:02,Strategy,$98330.00
2024-04-30T07:37:02,Account,$350070.00
2024-04-30T07:40:33,Profit,$1800.00
2024-04-30T07:40:33,Strategy,$100130.00
2024-04-30T07:40:33,Account,$350130.00
2024-04-30T10:59:55,Profit,$440.00
2024-04-30T10:59:55,Strategy,$100570.00
2024-04-30T10:59:55,Account,$352330.00
2024-04-30T11:00:31,Profit,$1520.00
2024-04-30T11:00:31,Strategy,$102090.00
2024-04-30T11:00:31,Account,$352090.00
2024-04-30T11:24:08,Loss,$-1175.00
2024-04-30T11:24:08,Strategy,$100915.00
2024-04-30T11:24:08,Account,$350915.00
2024-04-30T14:10:19,Loss,$-450.00
2024-04-30T14:10:19,Strategy,$100465.00
2024-04-30T14:10:19,Account,$350465.00
2024-04-30T14:30:44,Profit,$440.00
2024-04-30T14:30:44,Strategy,$100905.00
2024-04-30T14:30:44,Account,$352665.00
2024-04-30T14:30:50,Profit,$720.00
2024-04-30T14:30:50,Strategy,$101625.00
2024-04-30T14:30:50,Account,$353695.00
2024-04-30T14:30:50,Profit,$1485.00
2024-04-30T14:30:50,Strategy,$103110.00
2024-04-30T14:30:50,Account,$353110.00
2024-04-30T14:40:35,Profit,$200.00
2024-04-30T14:40:35,Strategy,$103310.00
2024-04-30T14:40:35,Account,$353310.00
2024-04-30T15:30:28,Loss,$-2150.00
2024-04-30T15:30:28,Strategy,$101160.00
2024-04-30T15:30:28,Account,$351160.00
2024-04-30T15:33:49,Loss,$-975.00
2024-04-30T15:33:49,Strategy,$100185.00
2024-04-30T15:33:49,Account,$350185.00
2024-04-30T15:52:58,Loss,$-900.00
2024-04-30T15:52:58,Strategy,$99285.00
2024-04-30T15:52:58,Account,$349285.00
2024-04-30T16:12:45,Profit,$440.00
2024-04-30T16:12:45,Strategy,$99725.00
2024-04-30T16:12:45,Account,$351405.00
2024-04-30T16:12:45,Profit,$1160.00
2024-04-30T16:12:45,Strategy,$100885.00
2024-04-30T16:12:45,Account,$350885.00
2024-04-30T16:22:17,Loss,$-625.00
2024-04-30T16:22:17,Strategy,$100260.00
2024-04-30T16:22:17,Account,$350260.00
2024-04-30T17:32:12,Profit,$500.00
2024-04-30T17:32:12,Strategy,$100760.00
2024-04-30T17:32:12,Account,$350760.00
2024-04-30T17:53:01,Loss,$-1150.00
2024-04-30T17:53:01,Strategy,$99610.00
2024-04-30T17:53:01,Account,$349610.00
2024-04-30T19:12:31,Profit,$925.00
2024-04-30T19:12:31,Strategy,$100535.00
2024-04-30T19:12:31,Account,$350535.00
2024-04-30T21:22:37,Profit,$440.00
2024-04-30T21:22:37,Strategy,$100975.00
2024-04-30T21:22:37,Account,$352775.00
2024-04-30T21:23:38,Profit,$1160.00
2024-04-30T21:23:38,Strategy,$102135.00
2024-04-30T21:23:38,Account,$352135.00
2024-04-30T22:01:01,Profit,$1545.00
2024-04-30T22:01:01,Strategy,$103680.00
2024-04-30T22:01:01,Account,$353680.00
2024-04-30T22:01:19,Profit,$1990.00
2024-04-30T22:01:19,Strategy,$105670.00
2024-04-30T22:01:19,Account,$358290.00
2024-04-30T22:01:20,Profit,$2455.00
2024-04-30T22:01:20,Strategy,$108125.00
2024-04-30T22:01:20,Account,$358125.00
2024-04-30T22:05:01,Profit,$1990.00
2024-04-30T22:05:01,Strategy,$110115.00
2024-04-30T22:05:01,Account,$361755.00
2024-04-30T22:05:02,Profit,$1640.00
2024-04-30T22:05:02,Strategy,$111755.00
2024-04-30T22:05:02,Account,$361755.00
2024-04-30T22:14:24,Loss,$-400.00
2024-04-30T22:14:24,Strategy,$111355.00
2024-04-30T22:14:24,Account,$361355.00
2024-04-30T22:15:16,Profit,$440.00
2024-04-30T22:15:16,Strategy,$111795.00
2024-04-30T22:15:16,Account,$363215.00
2024-04-30T22:15:21,Profit,$1740.00
2024-04-30T22:15:21,Strategy,$113535.00
2024-04-30T22:15:21,Account,$363535.00
2024-04-30T22:59:54,Profit,$450.00
2024-04-30T22:59:54,Strategy,$113985.00
2024-04-30T22:59:54,Account,$364225.00
2024-04-30T22:59:54,Profit,$2060.00
2024-04-30T22:59:54,Strategy,$116045.00
2024-04-30T22:59:54,Account,$366165.00
2024-04-30T22:59:54,Profit,$1230.00
2024-04-30T22:59:54,Strategy,$117275.00
2024-04-30T22:59:54,Account,$367335.00
2024-05-01T00:00:02,Profit,$730.00
2024-05-01T00:00:02,Strategy,$118005.00
2024-05-01T00:00:02,Account,$368005.00
2024-05-01T00:16:04,Loss,$-150.00
2024-05-01T00:16:04,Strategy,$117855.00
2024-05-01T00:16:04,Account,$367855.00
2024-05-01T09:49:53,Profit,$440.00
2024-05-01T09:49:53,Strategy,$118295.00
2024-05-01T09:49:53,Account,$369995.00
2024-05-01T09:52:30,Profit,$1240.00
2024-05-01T09:52:30,Strategy,$119535.00
2024-05-01T09:52:30,Account,$369535.00
2024-05-01T10:47:07,Profit,$50.00
2024-05-01T10:47:07,Strategy,$119585.00
2024-05-01T10:47:07,Account,$369585.00
2024-05-01T11:08:26,Profit,$440.00
2024-05-01T11:08:26,Strategy,$120025.00
2024-05-01T11:08:26,Account,$371845.00
2024-05-01T11:09:37,Profit,$720.00
2024-05-01T11:09:37,Strategy,$120745.00
2024-05-01T11:09:37,Account,$372920.00
2024-05-01T11:11:04,Profit,$1785.00
2024-05-01T11:11:04,Strategy,$122530.00
2024-05-01T11:11:04,Account,$372530.00
2024-05-01T12:32:52,Profit,$175.00
2024-05-01T12:32:52,Strategy,$122705.00
2024-05-01T12:32:52,Account,$372705.00
2024-05-01T14:17:55,Loss,$-1875.00
2024-05-01T14:17:55,Strategy,$120830.00
2024-05-01T14:17:55,Account,$370830.00
2024-05-01T14:46:22,Loss,$-1775.00
2024-05-01T14:46:22,Strategy,$119055.00
2024-05-01T14:46:22,Account,$369055.00
2024-05-01T15:14:30,Loss,$-1175.00
2024-05-01T15:14:30,Strategy,$117880.00
2024-05-01T15:14:30,Account,$367880.00
2024-05-01T15:32:19,Profit,$650.00
2024-05-01T15:32:19,Strategy,$118530.00
2024-05-01T15:32:19,Account,$368530.00
2024-05-01T15:35:34,Loss,$-2100.00
2024-05-01T15:35:34,Strategy,$116430.00
2024-05-01T15:35:34,Account,$366430.00
2024-05-01T15:41:17,Loss,$-1300.00
2024-05-01T15:41:17,Strategy,$115130.00
2024-05-01T15:41:17,Account,$365130.00
2024-05-01T15:56:56,Profit,$440.00
2024-05-01T15:56:56,Strategy,$115570.00
2024-05-01T15:56:56,Account,$367190.00
2024-05-01T15:57:24,Profit,$1220.00
2024-05-01T15:57:24,Strategy,$116790.00
2024-05-01T15:57:24,Account,$366790.00
2024-05-01T16:05:00,Profit,$440.00
2024-05-01T16:05:00,Strategy,$117230.00
2024-05-01T16:05:00,Account,$368770.00
2024-05-01T16:05:09,Profit,$1220.00
2024-05-01T16:05:09,Strategy,$118450.00
2024-05-01T16:05:09,Account,$368450.00
2024-05-01T16:10:28,Profit,$440.00
2024-05-01T16:10:28,Strategy,$118890.00
2024-05-01T16:10:28,Account,$370670.00
2024-05-01T16:10:37,Profit,$1300.00
2024-05-01T16:10:37,Strategy,$120190.00
2024-05-01T16:10:37,Account,$370190.00
2024-05-01T16:20:15,Loss,$-1925.00
2024-05-01T16:20:15,Strategy,$118265.00
2024-05-01T16:20:15,Account,$368265.00
2024-05-01T16:26:07,Loss,$-1350.00
2024-05-01T16:26:07,Strategy,$116915.00
2024-05-01T16:26:07,Account,$366915.00
2024-05-01T17:09:35,Profit,$440.00
2024-05-01T17:09:35,Strategy,$117355.00
2024-05-01T17:09:35,Account,$369035.00
2024-05-01T17:10:14,Profit,$1640.00
2024-05-01T17:10:14,Strategy,$118995.00
2024-05-01T17:10:14,Account,$368995.00
2024-05-01T17:17:20,Profit,$440.00
2024-05-01T17:17:20,Strategy,$119435.00
2024-05-01T17:17:20,Account,$371075.00
2024-05-01T17:19:15,Profit,$720.00
2024-05-01T17:19:15,Strategy,$120155.00
2024-05-01T17:19:15,Account,$372360.00
2024-05-01T17:19:15,Profit,$1680.00
2024-05-01T17:19:15,Strategy,$121835.00
2024-05-01T17:19:15,Account,$371835.00
2024-05-01T18:36:04,Loss,$-450.00
2024-05-01T18:36:04,Strategy,$121385.00
2024-05-01T18:36:04,Account,$371385.00
2024-05-01T19:21:50,Loss,$-150.00
2024-05-01T19:21:50,Strategy,$121235.00
2024-05-01T19:21:50,Account,$371235.00
2024-05-01T20:01:55,Profit,$440.00
2024-05-01T20:01:55,Strategy,$121675.00
2024-05-01T20:01:55,Account,$373595.00
2024-05-01T20:01:55,Profit,$1220.00
2024-05-01T20:01:55,Strategy,$122895.00
2024-05-01T20:01:55,Account,$372895.00
2024-05-01T20:07:15,Loss,$-1525.00
2024-05-01T20:07:15,Strategy,$121370.00
2024-05-01T20:07:15,Account,$371370.00
2024-05-01T20:08:23,Profit,$325.00
2024-05-01T20:08:23,Strategy,$121695.00
2024-05-01T20:08:23,Account,$371695.00
2024-05-01T20:10:11,Loss,$-75.00
2024-05-01T20:10:11,Strategy,$121620.00
2024-05-01T20:10:11,Account,$371620.00
2024-05-01T20:12:47,Loss,$-2000.00
2024-05-01T20:12:47,Strategy,$119620.00
2024-05-01T20:12:47,Account,$369620.00
2024-05-01T20:31:09,Profit,$440.00
2024-05-01T20:31:09,Strategy,$120060.00
2024-05-01T20:31:09,Account,$372320.00
2024-05-01T20:31:09,Profit,$1720.00
2024-05-01T20:31:09,Strategy,$121780.00
2024-05-01T20:31:09,Account,$371780.00
2024-05-01T20:34:39,Loss,$-125.00
2024-05-01T20:34:39,Strategy,$121655.00
2024-05-01T20:34:39,Account,$371655.00
2024-05-01T20:35:28,Profit,$440.00
2024-05-01T20:35:28,Strategy,$122095.00
2024-05-01T20:35:28,Account,$373555.00
2024-05-01T20:35:29,Profit,$1460.00
2024-05-01T20:35:29,Strategy,$123555.00
2024-05-01T20:35:29,Account,$373555.00
2024-05-01T20:35:48,Profit,$440.00
2024-05-01T20:35:48,Strategy,$123995.00
2024-05-01T20:35:48,Account,$375035.00
2024-05-01T20:35:51,Loss,$-120.00
2024-05-01T20:35:51,Strategy,$123875.00
2024-05-01T20:35:51,Account,$373875.00
2024-05-01T20:40:58,Loss,$-3175.00
2024-05-01T20:40:58,Strategy,$120700.00
2024-05-01T20:40:58,Account,$370700.00
2024-05-01T20:50:00,Loss,$-1525.00
2024-05-01T20:50:00,Strategy,$119175.00
2024-05-01T20:50:00,Account,$369175.00
2024-05-01T20:54:55,Loss,$-1950.00
2024-05-01T20:54:55,Strategy,$117225.00
2024-05-01T20:54:55,Account,$367225.00
2024-05-01T20:59:59,Loss,$-1175.00
2024-05-01T20:59:59,Strategy,$116050.00
2024-05-01T20:59:59,Account,$366050.00
2024-05-01T21:04:59,Profit,$440.00
2024-05-01T21:04:59,Strategy,$116490.00
2024-05-01T21:04:59,Account,$368150.00
2024-05-01T21:05:06,Profit,$720.00
2024-05-01T21:05:06,Strategy,$117210.00
2024-05-01T21:05:06,Account,$368950.00
2024-05-01T21:05:15,Profit,$830.00
2024-05-01T21:05:15,Strategy,$118040.00
2024-05-01T21:05:15,Account,$369510.00
2024-05-01T21:05:15,Profit,$1460.00
2024-05-01T21:05:15,Strategy,$119500.00
2024-05-01T21:05:15,Account,$369500.00
2024-05-01T21:07:48,Loss,$-1250.00
2024-05-01T21:07:48,Strategy,$118250.00
2024-05-01T21:07:48,Account,$368250.00
2024-05-01T21:20:01,Profit,$440.00
2024-05-01T21:20:01,Strategy,$118690.00
2024-05-01T21:20:01,Account,$370430.00
2024-05-01T21:20:09,Profit,$720.00
2024-05-01T21:20:09,Strategy,$119410.00
2024-05-01T21:20:09,Account,$371825.00
2024-05-01T21:20:10,Profit,$830.00
2024-05-01T21:20:10,Strategy,$120240.00
2024-05-01T21:20:10,Account,$372130.00
2024-05-01T21:20:13,Profit,$1650.00
2024-05-01T21:20:13,Strategy,$121890.00
2024-05-01T21:20:13,Account,$371890.00
2024-05-01T21:35:07,Profit,$440.00
2024-05-01T21:35:07,Strategy,$122330.00
2024-05-01T21:35:07,Account,$374170.00
2024-05-01T21:35:30,Profit,$720.00
2024-05-01T21:35:30,Strategy,$123050.00
2024-05-01T21:35:30,Account,$375210.00
2024-05-01T21:35:33,Profit,$1860.00
2024-05-01T21:35:33,Strategy,$124910.00
2024-05-01T21:35:33,Account,$374910.00
2024-05-01T21:38:46,Profit,$440.00
2024-05-01T21:38:46,Strategy,$125350.00
2024-05-01T21:38:46,Account,$377110.00
2024-05-01T21:38:48,Profit,$1060.00
2024-05-01T21:38:48,Strategy,$126410.00
2024-05-01T21:38:48,Account,$376410.00
2024-05-01T21:44:24,Loss,$-1725.00
2024-05-01T21:44:24,Strategy,$124685.00
2024-05-01T21:44:24,Account,$374685.00
2024-05-01T21:51:34,Profit,$440.00
2024-05-01T21:51:34,Strategy,$125125.00
2024-05-01T21:51:34,Account,$376905.00
2024-05-01T21:51:36,Profit,$1520.00
2024-05-01T21:51:36,Strategy,$126645.00
2024-05-01T21:51:36,Account,$376645.00
2024-05-01T21:55:31,Profit,$1100.00
2024-05-01T21:55:31,Strategy,$127745.00
2024-05-01T21:55:31,Account,$377745.00
2024-05-01T21:59:58,Profit,$440.00
2024-05-01T21:59:58,Strategy,$128185.00
2024-05-01T21:59:58,Account,$379645.00
2024-05-01T21:59:58,Exit on session close,17433.38
2024-05-01T21:59:58,Profit,$1330.00
2024-05-01T21:59:58,Strategy,$129515.00
2024-05-01T21:59:58,Account,$379515.00
2024-05-01T22:16:10,Profit,$440.00
2024-05-01T22:16:10,Strategy,$129955.00
2024-05-01T22:16:10,Account,$381635.00
2024-05-01T22:16:10,Profit,$820.00
2024-05-01T22:16:10,Strategy,$130775.00
2024-05-01T22:16:10,Account,$380775.00
2024-05-02T00:04:03,Loss,$-575.00
2024-05-02T00:04:03,Strategy,$130200.00
2024-05-02T00:04:03,Account,$380200.00
2024-05-02T09:04:18,Profit,$75.00
2024-05-02T09:04:18,Strategy,$130275.00
2024-05-02T09:04:18,Account,$380275.00
2024-05-02T10:59:13,Profit,$440.00
2024-05-02T10:59:13,Strategy,$130715.00
2024-05-02T10:59:13,Account,$382535.00
2024-05-02T10:59:38,Profit,$1020.00
2024-05-02T10:59:38,Strategy,$131735.00
2024-05-02T10:59:38,Account,$381735.00
2024-05-02T14:57:39,Profit,$440.00
2024-05-02T14:57:39,Strategy,$132175.00
2024-05-02T14:57:39,Account,$383995.00
2024-05-02T15:01:11,Profit,$720.00
2024-05-02T15:01:11,Strategy,$132895.00
2024-05-02T15:01:11,Account,$385025.00
2024-05-02T15:01:11,Profit,$1605.00
2024-05-02T15:01:11,Strategy,$134500.00
2024-05-02T15:01:11,Account,$384500.00
2024-05-02T15:31:23,Profit,$440.00
2024-05-02T15:31:23,Strategy,$134940.00
2024-05-02T15:31:23,Account,$386600.00
2024-05-02T15:31:33,Profit,$1800.00
2024-05-02T15:31:33,Strategy,$136740.00
2024-05-02T15:31:33,Account,$386740.00
2024-05-02T15:35:34,Profit,$440.00
2024-05-02T15:35:34,Strategy,$137180.00
2024-05-02T15:35:34,Account,$389600.00
2024-05-02T15:36:14,Profit,$720.00
2024-05-02T15:36:14,Strategy,$137900.00
2024-05-02T15:36:14,Account,$389955.00
2024-05-02T15:36:24,Profit,$830.00
2024-05-02T15:36:24,Strategy,$138730.00
2024-05-02T15:36:24,Account,$390340.00
2024-05-02T15:36:24,Profit,$1390.00
2024-05-02T15:36:24,Strategy,$140120.00
2024-05-02T15:36:24,Account,$390120.00
2024-05-02T16:06:35,Profit,$440.00
2024-05-02T16:06:35,Strategy,$140560.00
2024-05-02T16:06:35,Account,$392040.00
2024-05-02T16:07:17,Profit,$1280.00
2024-05-02T16:07:17,Strategy,$141840.00
2024-05-02T16:07:17,Account,$391840.00
2024-05-02T16:32:14,Loss,$-2375.00
2024-05-02T16:32:14,Strategy,$139465.00
2024-05-02T16:32:14,Account,$389465.00
2024-05-02T16:42:37,Profit,$440.00
2024-05-02T16:42:37,Strategy,$139905.00
2024-05-02T16:42:37,Account,$391745.00
2024-05-02T16:42:55,Profit,$720.00
2024-05-02T16:42:55,Strategy,$140625.00
2024-05-02T16:42:55,Account,$392710.00
2024-05-02T16:42:55,Profit,$1830.00
2024-05-02T16:42:55,Strategy,$142455.00
2024-05-02T16:42:55,Account,$392455.00
2024-05-02T17:30:27,Profit,$200.00
2024-05-02T17:30:27,Strategy,$142655.00
2024-05-02T17:30:27,Account,$392655.00
2024-05-02T18:31:07,Profit,$725.00
2024-05-02T18:31:07,Strategy,$143380.00
2024-05-02T18:31:07,Account,$393380.00
2024-05-02T19:35:53,Profit,$440.00
2024-05-02T19:35:53,Strategy,$143820.00
2024-05-02T19:35:53,Account,$395580.00
2024-05-02T19:36:11,Profit,$1000.00
2024-05-02T19:36:11,Strategy,$144820.00
2024-05-02T19:36:11,Account,$394820.00
2024-05-02T19:57:50,Loss,$-1625.00
2024-05-02T19:57:50,Strategy,$143195.00
2024-05-02T19:57:50,Account,$393195.00
2024-05-02T21:21:13,Loss,$-800.00
2024-05-02T21:21:13,Strategy,$142395.00
2024-05-02T21:21:13,Account,$392395.00
2024-05-02T21:35:10,Profit,$440.00
2024-05-02T21:35:10,Strategy,$142835.00
2024-05-02T21:35:10,Account,$394655.00
2024-05-02T21:35:22,Profit,$1940.00
2024-05-02T21:35:22,Strategy,$144775.00
2024-05-02T21:35:22,Account,$394775.00
2024-05-02T21:45:10,Profit,$450.00
2024-05-02T21:45:10,Strategy,$145225.00
2024-05-02T21:45:10,Account,$395225.00
2024-05-02T22:30:28,Loss,$-1125.00
2024-05-02T22:30:28,Strategy,$144100.00
2024-05-02T22:30:28,Account,$394100.00
2024-05-03T00:19:38,Profit,$440.00
2024-05-03T00:19:38,Strategy,$144540.00
2024-05-03T00:19:38,Account,$396240.00
2024-05-03T00:20:29,Profit,$1640.00
2024-05-03T00:20:29,Strategy,$146180.00
2024-05-03T00:20:29,Account,$396180.00
2024-05-03T02:34:28,Loss,$-1200.00
2024-05-03T02:34:28,Strategy,$144980.00
2024-05-03T02:34:28,Account,$394980.00
2024-05-03T14:33:02,Loss,$-950.00
2024-05-03T14:33:02,Strategy,$144030.00
2024-05-03T14:33:02,Account,$394030.00
2024-05-03T14:38:03,Profit,$440.00
2024-05-03T14:38:03,Strategy,$144470.00
2024-05-03T14:38:03,Account,$396230.00
2024-05-03T14:38:03,Profit,$900.00
2024-05-03T14:38:03,Strategy,$145370.00
2024-05-03T14:38:03,Account,$395370.00
2024-05-03T14:47:07,Loss,$-1200.00
2024-05-03T14:47:07,Strategy,$144170.00
2024-05-03T14:47:07,Account,$394170.00
2024-05-03T15:36:00,Loss,$-1725.00
2024-05-03T15:36:00,Strategy,$142445.00
2024-05-03T15:36:00,Account,$392445.00
2024-05-03T15:39:54,Loss,$-950.00
2024-05-03T15:39:54,Strategy,$141495.00
2024-05-03T15:39:54,Account,$391495.00
2024-05-03T16:00:00,Profit,$200.00
2024-05-03T16:00:00,Strategy,$141695.00
2024-05-03T16:00:00,Account,$391695.00
2024-05-03T16:00:11,Profit,$440.00
2024-05-03T16:00:11,Strategy,$142135.00
2024-05-03T16:00:11,Account,$393795.00
2024-05-03T16:00:15,Profit,$720.00
2024-05-03T16:00:15,Strategy,$142855.00
2024-05-03T16:00:15,Account,$395045.00
2024-05-03T16:00:17,Profit,$830.00
2024-05-03T16:00:17,Strategy,$143685.00
2024-05-03T16:00:17,Account,$395325.00
2024-05-03T16:00:17,Profit,$1570.00
2024-05-03T16:00:17,Strategy,$145255.00
2024-05-03T16:00:17,Account,$395255.00
2024-05-03T16:01:38,Profit,$440.00
2024-05-03T16:01:38,Strategy,$145695.00
2024-05-03T16:01:38,Account,$397875.00
2024-05-03T16:01:49,Profit,$1760.00
2024-05-03T16:01:49,Strategy,$147455.00
2024-05-03T16:01:49,Account,$397455.00
2024-05-03T16:03:11,Profit,$440.00
2024-05-03T16:03:11,Strategy,$147895.00
2024-05-03T16:03:11,Account,$399475.00
2024-05-03T16:03:11,Profit,$960.00
2024-05-03T16:03:11,Strategy,$148855.00
2024-05-03T16:03:11,Account,$398855.00
2024-05-03T16:04:55,Profit,$1125.00
2024-05-03T16:04:55,Strategy,$149980.00
2024-05-03T16:04:55,Account,$399980.00
2024-05-03T16:15:06,Loss,$-1275.00
2024-05-03T16:15:06,Strategy,$148705.00
2024-05-03T16:15:06,Account,$398705.00
2024-05-03T16:20:52,Profit,$440.00
2024-05-03T16:20:52,Strategy,$149145.00
2024-05-03T16:20:52,Account,$400925.00
2024-05-03T16:20:55,Profit,$1400.00
2024-05-03T16:20:55,Strategy,$150545.00
2024-05-03T16:20:55,Account,$400545.00
2024-05-03T16:43:14,Loss,$-550.00
2024-05-03T16:43:14,Strategy,$149995.00
2024-05-03T16:43:14,Account,$399995.00
2024-05-03T17:09:39,Profit,$440.00
2024-05-03T17:09:39,Strategy,$150435.00
2024-05-03T17:09:39,Account,$402195.00
2024-05-03T17:09:41,Profit,$900.00
2024-05-03T17:09:41,Strategy,$151335.00
2024-05-03T17:09:41,Account,$401335.00
2024-05-03T17:22:57,Loss,$-2250.00
2024-05-03T17:22:57,Strategy,$149085.00
2024-05-03T17:22:57,Account,$399085.00
2024-05-03T18:21:09,Loss,$-350.00
2024-05-03T18:21:09,Strategy,$148735.00
2024-05-03T18:21:09,Account,$398735.00
2024-05-03T18:39:35,Loss,$-2100.00
2024-05-03T18:39:35,Strategy,$146635.00
2024-05-03T18:39:35,Account,$396635.00
2024-05-03T18:53:53,Profit,$440.00
2024-05-03T18:53:53,Strategy,$147075.00
2024-05-03T18:53:53,Account,$398715.00
2024-05-03T18:57:35,Profit,$1380.00
2024-05-03T18:57:35,Strategy,$148455.00
2024-05-03T18:57:35,Account,$398455.00
2024-05-03T19:32:29,Profit,$500.00
2024-05-03T19:32:29,Strategy,$148955.00
2024-05-03T19:32:29,Account,$398955.00
